DATAFLOW,LAST UPDATE,freq,pesticid,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CY,2013,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CY,2014,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CY,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CY,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CY,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CY,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CY,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CY,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2011,3733,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2012,7364,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2013,3676,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2014,3324,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2015,6191,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2016,5596,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2017,7047,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2018,6192,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2019,3540,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,CZ,2020,606,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2011,124575,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2012,177683,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2013,53370,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2014,54010,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2015,47000,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2016,74971,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2017,94827,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2018,89343,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DE,2019,-20,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2011,168,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2012,792,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2013,384,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2014,9080,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2015,10859,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2016,8848,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2017,2450,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2018,11760,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,DK,2019,13440,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EE,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EE,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EE,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EE,2019,61,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EL,2016,4284,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EL,2017,4951,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EL,2018,3859,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EL,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,EL,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FI,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FI,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FI,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FI,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FI,2020,216,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2011,3746,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2012,66438,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2013,70584,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2014,15937,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2015,19778,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2016,23716,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2017,30089,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2018,29993,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2019,218,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,FR,2020,230,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HR,2016,2748,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HR,2017,2252,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HR,2018,5121,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HR,2019,2408,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HR,2020,1856,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HU,2016,33994,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HU,2017,48193,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HU,2018,53323,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HU,2019,34533,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,HU,2020,32115,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IE,2016,6163,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IE,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IE,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2011,18711,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2012,42376,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2013,16174,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2014,11061,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,IT,2019,246,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2011,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2012,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2013,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2014,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LT,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LU,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LU,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LU,2018,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LV,2016,401,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LV,2017,526,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LV,2018,365,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,LV,2019,114,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,MT,2011,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,MT,2012,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,MT,2013,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,MT,2014,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,MT,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,MT,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2011,5182,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2012,4041,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2013,3312,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2014,3607,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2015,4564,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2016,4589,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2017,3786,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2018,2318,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,NL,2019,707,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2011,16540,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2012,16706,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2013,13124,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2014,9140,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2016,10302,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2018,13087,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2019,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PL,2020,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PT,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PT,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PT,2018,1286,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PT,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,PT,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,RO,2016,89664,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,RO,2017,62437,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,RO,2018,63248,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,RO,2019,14442,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SE,2011,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SE,2012,4474,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SE,2013,597,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SE,2014,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SE,2015,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SE,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SE,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SE,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SI,2016,707,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SI,2017,775,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SI,2018,680,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SI,2019,40,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SI,2020,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SK,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SK,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SK,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,SK,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,TR,2017,242985,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,TR,2018,332061,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,TR,2019,241849,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_08,KG,TR,2020,254355,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,BE,2011,1522,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,BE,2012,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,CY,2011,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,CY,2012,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,CY,2013,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,DK,2011,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,DK,2012,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,DK,2013,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,DK,2014,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,DK,2015,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,EE,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,EE,2018,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,EE,2019,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,EL,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,FR,2011,7,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,FR,2012,2,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,FR,2013,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,FR,2014,1,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,FR,2015,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,FR,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,FR,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,HU,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,HU,2018,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,HU,2019,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,HU,2020,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IE,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IE,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2011,23205,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2012,3797,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2013,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2014,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2015,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2018,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,IT,2019,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,LU,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,LU,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,LU,2018,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,NL,2011,375,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,PL,2011,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,PL,2012,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,PL,2013,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,PL,2014,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,PL,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,RO,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,RO,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,RO,2018,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,RO,2019,3,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,SK,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,TR,2017,78895,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,TR,2018,46877,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,TR,2019,56052,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_09,KG,TR,2020,40648,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2011,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2012,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2013,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2014,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BE,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,BG,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2011,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2012,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2013,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2014,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2015,599,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2016,80,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2017,77,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2018,130,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2019,117,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CY,2020,152,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2011,1196,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2012,2257,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2013,1202,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2014,932,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2015,1973,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2016,1016,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2017,732,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2018,1251,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2019,959,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,CZ,2020,2918,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2011,8663,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2012,6894,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2013,10072,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2014,11905,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2015,5504,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2016,5160,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2017,6764,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2018,468,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2019,7359,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DE,2020,9413,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DK,2011,132,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DK,2012,1447,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DK,2013,1237,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,I99_10,KG,DK,2014,749,
